Field,RowId,Schedule Name,Asset Route Flag,Asset Number,Asset Description,Asset Group,Asset Group Description,Activity,Activity Department,SCE
G1,1948,MED-PM-WPP ESP VSD0240 (MNA-16),N,WPP-VSD0240,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-05,E&I,NON SCE
G1,1949,MED-PM-WPP ESP VSD0260 (MNA-29),N,WPP-VSD0260,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M03-01,E&I,NON SCE
G1,1950,MED-PM-WPP ESP VSD0260 (MNA-29),N,WPP-VSD0260,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,1951,MED-PM-WPP ESP VSD0260 (MNA-29),N,WPP-VSD0260,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,1952,MED-PM-WPP ESP VSD0260 (MNA-29),N,WPP-VSD0260,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-04,E&I,NON SCE
G1,1953,MED-PM-WPP ESP VSD0270 (MNA-25),N,WPP-VSD0270,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,1954,MED-PM-WPP ESP VSD0270 (MNA-25),N,WPP-VSD0270,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M03-01,E&I,NON SCE
G1,1955,MED-PM-WPP ESP VSD0270 (MNA-25),N,WPP-VSD0270,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,1956,MED-PM-WPP ESP VSD0270 (MNA-25),N,WPP-VSD0270,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-06,E&I,NON SCE
G1,1957,MED-PM-WPP ESP VSD0320 (MNA-33),N,WPP-VSD0320,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,1958,MED-PM-WPP ESP VSD0320 (MNA-33),N,WPP-VSD0320,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M03-01,E&I,NON SCE
G1,1959,MED-PM-WPP ESP VSD0320 (MNA-33),N,WPP-VSD0320,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,1960,MED-PM-WPP ESP VSD0320 (MNA-33),N,WPP-VSD0320,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-06,E&I,NON SCE
G1,1961,MED-PM-WPP ESP VSD0300 (MNA-24),N,WPP-VSD0300,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,1962,MED-PM-WPP ESP VSD0300 (MNA-24),N,WPP-VSD0300,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M03-01,E&I,NON SCE
G1,1963,MED-PM-WPP ESP VSD0300 (MNA-24),N,WPP-VSD0300,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,1964,MED-PM-WPP ESP VSD0300 (MNA-24),N,WPP-VSD0300,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-03,E&I,NON SCE
G1,1965,HIGH-WPP-GENERATOR GD6720 STARTING BATTERY,Y,WPP-EEBC-ER-GD6720,HIGH-WPP-GENERATOR GD6720 STARTING BATTERY,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M03-05,E&I,
G1,1966,HIGH-WPP-GENERATOR GD6740 STARTING BATTERY,Y,WPP-EEBC-ER-GD6740,HIGH-WPP-GENERATOR GD6740 STARTING BATTERY,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M03-05,E&I,
G1,1967,PM-WPP CONTRACTOR-ABB MV SWITCHGEAR ES6610,N,WPP-ES6610,WPP-ELECTRICAL FEEDER,EESG,AUXILIARY ELECTRICAL  EQUIPMENT-SWITCHGEAR,EESG-Y04-02,MTN-BKK,NON SCE
G1,1968,PM-WPP CONTRACTOR ABB LV SWITCHGEAR A ES6710A,N,WPP-ES6710A,WPP-MAIN LV SWITCHGEAR A,EESG,AUXILIARY ELECTRICAL  EQUIPMENT-SWITCHGEAR,EESG-Y04-01,MTN-BKK,NON SCE
G1,1969,PM-WPP CONTRACTOR ABB LV SWITCHGEAR B ES6710B,N,WPP-ES6710B,WPP-MAIN LV SWITCHGEAR B,EESG,AUXILIARY ELECTRICAL  EQUIPMENT-SWITCHGEAR,EESG-Y04-01,MTN-BKK,NON SCE
G1,1970,PM-WPP CONTRACTOR ABB LV SWITCHGEAR ES6720,N,WPP-ES6720,WPP-EMERGENCY SWITCHGEAR BOARD,EESG,AUXILIARY ELECTRICAL  EQUIPMENT-SWITCHGEAR,EESG-Y04-01,MTN-BKK,NON SCE
G1,1971,PM-WPP-MEC INSTRUMENT AIR DRYER A VV6110A,N,WPP-VV6110A,WPP-INSTRUMENT AIR DRYER UNIT A,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y03-02,MECH,NON SCE
G1,1972,PM-WPP-MEC INSTRUMENT AIR DRYER A VV6110A,N,WPP-VV6110A,WPP-INSTRUMENT AIR DRYER UNIT A,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y01-05,MECH,NON SCE
G1,1973,PM-WPP-MEC INSTRUMENT AIR DRYER B VV6120B,N,WPP-VV6120B,WPP-INSTRUMENT AIR DRYER UNIT B,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y03-02,MECH,NON SCE
G1,1974,PM-WPP-MEC INSTRUMENT AIR DRYER B VV6120B,N,WPP-VV6120B,WPP-INSTRUMENT AIR DRYER UNIT B,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y01-08,MECH,NON SCE
G1,1975,PM-WPP-MEC INSTRUMENT AIR DRYER B VV6110B,N,WPP-VV6110B,WPP-INSTRUMENT AIR DRYER UNIT A,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y01-05,MECH,NON SCE
G1,1976,PM-WPP-MEC INSTRUMENT AIR DRYER B VV6110B,N,WPP-VV6110B,WPP-INSTRUMENT AIR DRYER UNIT A,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y03-02,MECH,NON SCE
G1,1977,PM-WPP-MEC INSTRUMENT AIR DRYER A VV6120A,N,WPP-VV6120A,WPP-INSTRUMENT AIR DRYER UNIT A,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y03-02,MECH,NON SCE
G1,1978,PM-WPP-MEC INSTRUMENT AIR DRYER A VV6120A,N,WPP-VV6120A,WPP-INSTRUMENT AIR DRYER UNIT A,DYIA,DRYER - INSTRUMENT AIR,DYIA-Y01-08,MECH,NON SCE
G1,1979,PM-WPP-E&I-CORROSION PROBE,Y,WPP-ROUTE-CPXXXX,WPP-ROUTE OF CORROSION PROBE,LICO,"Local Indicator, Meter-Corrosion",IPCO-M06-02,E&I,
G1,1980,MED-PM-WPP ESP VSD0200 (MNA-01),N,WPP-VSD0200,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M03-01,E&I,NON SCE
G1,1981,MED-PM-WPP ESP VSD0200 (MNA-01),N,WPP-VSD0200,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,1982,MED-PM-WPP ESP VSD0200 (MNA-01),N,WPP-VSD0200,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,1983,MED-PM-WPP ESP VSD0200 (MNA-01),N,WPP-VSD0200,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-04,E&I,NON SCE
G1,1984,MED-PM-WPP ESP VSD0280 (MNA-20),N,WPP-VSD0280,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M03-01,E&I,NON SCE
G1,1985,MED-PM-WPP ESP VSD0280 (MNA-20),N,WPP-VSD0280,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,1986,MED-PM-WPP ESP VSD0280 (MNA-20),N,WPP-VSD0280,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,1987,MED-PM-WPP ESP VSD0280 (MNA-20),N,WPP-VSD0280,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-06,E&I,NON SCE
G1,1988,MED-PM-WPP ESP VSD0330 (MNA-27),N,WPP-VSD0330,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M03-01,ESP,NON SCE
G1,1989,MED-PM-WPP ESP VSD0330 (MNA-27),N,WPP-VSD0330,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,1990,MED-PM-WPP ESP VSD0330 (MNA-27),N,WPP-VSD0330,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,1991,MED-PM-WPP ESP VSD0330 (MNA-27),N,WPP-VSD0330,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-06,E&I,NON SCE
G1,1992,PM-WPP-E&I FOGHORN UNIT EV6770,N,WPP-EV6770,WPP-FOGHORN,EENA,AUXILIARY ELECTRICAL EQUIPMENT - NAVIGATION AIDS,EENA-Y01-01,E&I,
G1,1993,HIGH-PM-WPP-WATER INJECT WELL PIT3180 TRANSMITTER,N,WPP-PIT3180,WPP-PRESSURE INDICATING TRANSMITTER FROM WATER INJ PUMP,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y01-01,,
G1,1994,SCE-PM-WPP-ESD FUNCTION TESTING ANNUAL,Y,WPP-ROUTE-ICSS-ESD,"SCE-WPP-ROUTE OF EMERGENCY SHUTDOWN (ESD), SHUTDOWN VALVE (SDV)",CLLC,CONTROL LOGIC UNITS - PROGRAMMABLE LOGIC CONTROLLER(PLC),ICSS-Y01-10,E&I,
G1,1995,SCE PM-WPP-ROUTE OF HAZARDOUS(Ex) EQUIPMENT,Y,WPP-ROUTE-HAZORDOUS,WPP-HAZORDOUS EQUIPMENT LIST,EEOT,AUXILIARY ELECTRICAL EQUIPMENT - OTHERS,EEEX-Y01-01,E&I,
G1,1996,HIGH-PM-WPP-CONTRACTOR UPS AND CHARGER SYSTEM,Y,WPP-ROUTE-EEBC-EU,HIGH-WPP-ASSET ROUTE OF UPS AND CHARGER SYSTEM,EEBC,BATTERIES AND CHARGER SYSTEM,EENA-Y03-03,MTN-BKK,
G1,1997,HIGH-PM-WPP-E&I FIRE PUMP DE7110 START BATTERY,Y,WPP-EEBC-ER-DE7110,HIGH-WPP-FIRE WATER PUMP DE7110 STARTING BATTERY,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M03-05,E&I,
G1,1998,HIGH-PM-WPP-WATER INJECT WELL PIT3190 TRANSMITTER,N,WPP-PIT3190,WPP-PRESSURE INDICATING TRANSMITTER NO.MY3190,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y01-01,,
G1,1999,HIGH-IN-WPP PLATFORM SUBSEA INSPECTION,N,WPP,WPP-PLATFORM,BSST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",AIMR-Y05-01,AIM,NON SCE
G1,2000,LOW-PM-WPP-E&I PRESSURE GUAGE ANNULUS A AND B,Y,WPP-ROUTE-LIPS-MY0XXX,LOW-WPP-ROUTE OF PROD WELL PRESSURE GUAGE ANNULUS A AND B,LIPS,LOCAL INDICATOR - PRESSURE,LIPS-Y05-01,E&I,
G1,2001,PM-WPP-ICSS CONSOLE/CABINET CLEANING AIR FILTER,N,WPP-ESDSYS01,WPP-ICSS CABINET,EECP,AUXILIARY ELECTRICAL EQUIPMENT - ELECTRICAL CONTROL PANEL,"EECP-M03-01	",E&I,NON SCE
G1,2002,PM-WPP-ICSS CONSOLE/CABINET CLEANING AIR FILTER,N,WPP-ESDSYS01,WPP-ICSS CABINET,EECP,AUXILIARY ELECTRICAL EQUIPMENT - ELECTRICAL CONTROL PANEL,EECP-M06-01,E&I,NON SCE
G1,2003,WPP-WATER-SAMPLE POINT AT DEGRASSER,N,WPP-WATER-SAMPLE,WPP-WATER-SAMPLE POINT AT DEGRASSER,BEST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",BEST-M03-01,OPT,
G1,2004,MED-PM-WPP-GAS SAMPLING AT PROD SEPERATOR,N,WPP-GAS-SAMPLE,WPP-GAS-SAMPLE POINT AT PRODUCTION SEPERATOR,BEST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",BEST-M01-01,OPT,
G1,2005,MED-PM-WPP DIESEL STORAGE TANK FIT6410 TRANSMITTER,N,WPP-FIT6410,WPP-FLOW INDICATING TRANSMITTER INLET T6410,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,NON SCE
G1,2006,MED-PM-WPP DIESEL TANK LIT6720 TRANSMITTER,N,WPP-LIT6720,WPP-LEVEL INDICATING TRANSMITTER T6720,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,NON SCE
G1,2007,MED-PM-WPP FLARE KO DRUM LIT5110 TRANSMITTER,N,WPP-LIT5110,WPP-LEVEL INDICATING TRANSMITTER V5110,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,SCE
G1,2008,MED-PM-WPP FUEL GAS DIST PIT LIT TRANSMITTER,Y,WPP-ROUTE-ITPM-FUEL-03,"MEDIUM-WPP-ROUTE OF FUEL GAS DISTRIBUTION SYSTEM -PRESSURE(PIT), LEVEL(LIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2009,MED-PM-WPP J0001 WHP CTRL PANEL LIT TRANSMITTER,Y,WPP-ROUTE-ITPM-J0001-03,MEDIUM-WPP-ROUTE OF J0001 WELLHEAD CONTROL PANEL SYSTEM -LEVEL TRANSMITTER(LIT),IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2010,MED-PM-WPP LAUNCH AND OUT PIPE FDIT4110 TRANS,N,WPP-FDIT4110,WPP-FLOW INDICATOR TRANSMITTER - EXPORT PIPELINE,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,NON SCE
G1,2011,MED-PM-WPP M6110 INSTRUMENT AIR PIT TRANSMITTER,Y,WPP-ROUTE-ITPM-M6110-03,MEDIUM-WPP-ROUTE OF M6110 INSTRUMENT AIR SYSTEM -PRESSURE(PIT) TRANSMITTER,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2012,MED-PM-WPP P3210 OIL FLOTATION PIT LIT TRANSMITTER,Y,WPP-ROUTE-ITPM-P3210-03,"MEDIUM-WPP-ROUTE OF P3210 OIL FLOTATION SYSTEM -LEVEL(LIT),PRESSURE(PIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2013,MED-PM-WPP P4310 CRUDE EXPORT PIT FIT PDIT TRANSM,Y,WPP-ROUTE-ITPM-P4310-03,"MEDIUM-WPP-ROUTE OF P4310 CRUDE EXPORT PUMP SYSTEM -PRESSURE(PIT), FLOW(FIT), PRESSURE DIFF(PDIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2014,MED-PM-WPP SEAWATER LIFT PUMP PIT5711 TRANSMITTER,N,WPP-PIT5711,WPP-PRESSURE INDICATING TRANSMITTER P5710,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,NON SCE
G1,2015,MED-PM-WPP V1110 PROD SEP PIT LIT FIT TRANSMITTER,Y,WPP-ROUTE-ITPM-V1110-03,"MEDIUM-WPP-ROUTE OF V1110 PRODUCTION SEPARATOR SYSTEM -PRESSURE(PIT), LEVEL(LIT), FLOW(FIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2016,MED-PM-WPP V1120 PROD SEP PIT LIT TRANSMITTER,Y,WPP-ROUTE-ITPM-V1120-03,"MEDIUM-WPP-ROUTE OF V1120 PRODUCTION SEPARATOR SYSTEM -PRESSURE(PIT), LEVEL(LIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2017,MED-PM-WPP V1210 TEST SEP PIT LIT TIT FIT TRANSM,Y,WPP-ROUTE-ITPM-V1210-03,"MEDIUM-WPP-ROUTE OF V1210 TEST SEPARATOR SYSTEM -PRESSURE(PIT), LEVEL(LIT), FLOW(FIT), TEMP(TIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2018,MED-PM-WPP V3210 OIL FLOTATION PIT LIT TRANSMITTER,Y,WPP-ROUTE-ITPM-V3210-03,"MEDIUM-WPP-ROUTE OF V3210 OIL FLOTATION SYSTEM -LEVEL(LIT),PRESSURE(PIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2019,MED-PM-WPP V3220 WATER DEGASSING PIT LIT TRANSM,Y,WPP-ROUTE-ITPM-V3220-03,"MEDIUM-WPP-ROUTE OF V3220 WATER DEGASSING SYSTEM -LEVEL(LIT), PRESSURE(PIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2020,MED-PM-WPP V5210 CLOSED DRAIN LIT PDIT TRANSMITTER,Y,WPP-ROUTE-ITPM-V5210-03,"MEDIUM-WPP-ROUTE OF V5210 CLOSED DRAIN SYSTEM -LEVEL(LIT),PRESSURE DIFF(PDIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2021,MED-PM-WPP V5410 FUEL GAS DIST PIT LIT TRANSMITTER,Y,WPP-ROUTE-ITPM-V5410-03,"MEDIUM-WPP-ROUTE OF V5410 FUEL GAS DISTRIBUTION SYSTEM -PRESSURE(PIT), LEVEL(LIT) TRANSMITTER",IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2022,MED-PM-WPP WATER INJ BOOSTER PIT3310 TRANSMITTER,N,WPP-PIT3310,WPP-PRESSURE INDICATING TRANSMITTER MY3310,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y05-06,E&I,
G1,2023,PM-WPP-E&I  HP WATER INJECTION MOTOR C PM3410C,N,WPP-PM3410C,WPP-WATER INJECTION MOTOR C,EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-M05-01,E&I,NON SCE
G1,2024,PM-WPP-E&I  HP WATER INJECTION MOTOR C PM3410C,N,WPP-PM3410C,WPP-WATER INJECTION MOTOR C,EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-Y03-01,E&I,NON SCE
G1,2025,PM-WPP-E&I  HP WATER INJECTION MOTOR C PM3410C,N,WPP-PM3410C,WPP-WATER INJECTION MOTOR C,EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-M18-01,E&I,NON SCE
G1,2026,PM-WPP-E&I  HP WATER INJECTION MOTOR A PM3410A,N,WPP-PM3410A,"WPP-MOTOR, PRODUCED WATER BOOSTER PUMP A",EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-M05-01,E&I,NON SCE
G1,2027,PM-WPP-E&I  HP WATER INJECTION MOTOR A PM3410A,N,WPP-PM3410A,"WPP-MOTOR, PRODUCED WATER BOOSTER PUMP A",EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-Y03-01,E&I,NON SCE
G1,2028,PM-WPP-E&I  HP WATER INJECTION MOTOR A PM3410A,N,WPP-PM3410A,"WPP-MOTOR, PRODUCED WATER BOOSTER PUMP A",EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-M18-01,E&I,NON SCE
G1,2029,PM-WPP-E&I HP WATER INJECTION MOTOR B PM3410B,N,WPP-PM3410B,WPP-WATER INJECTION MOTOR B,EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-M05-01,E&I,NON SCE
G1,2030,PM-WPP-E&I HP WATER INJECTION MOTOR B PM3410B,N,WPP-PM3410B,WPP-WATER INJECTION MOTOR B,EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-M18-01,E&I,NON SCE
G1,2031,PM-WPP-E&I HP WATER INJECTION MOTOR B PM3410B,N,WPP-PM3410B,WPP-WATER INJECTION MOTOR B,EMAC,ELECTRIC MOTORS - ALTERNATING CURRENT,EMAC-Y03-01,E&I,NON SCE
G1,2032,PM-WPP APC SMART UPS AND BATTERY,N,FSO-ICSS-UPS001,FSO -ICSS SYSTEM CABINET,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-Y05-01,E&I,
G1,2033,PM-WPP APC SMART UPS AND BATTERY,N,FSO-ICSS-UPS001,FSO -ICSS SYSTEM CABINET,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-Y01-03,E&I,
G1,2034,PM-WPP APC SMART UPS AND BATTERY,N,FSO-ICSS-UPS001,FSO -ICSS SYSTEM CABINET,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-M06-04,E&I,
G1,2035,MED-PM-WPP ESP VSD0230 (MNA-30),N,WPP-VSD0230,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,2036,MED-PM-WPP ESP VSD0230 (MNA-30),N,WPP-VSD0230,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,2037,MED-PM-WPP ESP VSD0230 (MNA-30),N,WPP-VSD0230,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-03,E&I,NON SCE
G1,2038,MED-PM-WPP ESP VSD0250 (MNA-26),N,WPP-VSD0250,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,E&I,NON SCE
G1,2039,MED-PM-WPP ESP VSD0250 (MNA-26),N,WPP-VSD0250,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-03,E&I,NON SCE
G1,2040,MED-PM-WPP ESP VSD0250 (MNA-26),N,WPP-VSD0250,WPP-VARIABLE SPEED DRIVES,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-03,E&I,NON SCE
G1,2041,PM-WPP-MEC BSG DIESEL TRANSFER PUMP P6420,N,WPP-P6420,WPP-BSG DIESEL TRANSFER PUMP,PUCE,PUMPS - CENTRIFUGAL,PUCE-M04-01,MECH,
G1,2042,PM-WPP-MEC WATER INJECTION BOOSTER PUMP A P3320A,N,WPP-P3320A,WPP-PRODUCED WATER BOOSTER PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-12,MECH,
G1,2043,PM-WPP-MEC WATER INJECTION BOOSTER PUMP A P3320A,N,WPP-P3320A,WPP-PRODUCED WATER BOOSTER PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-08,MECH,
G1,2044,PM-WPP-MEC CRANE ENGINE RADIATOR FAN DE8410,N,WPP-DE8410,WPP-PEDESTAL CRANE ENGINE,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-Y02-01,MECH,NON SCE
G1,2045,PM-WPP-MEC WATER INJECTION BOOSTER PUMP B P3320B,N,WPP-P3320B,WPP-PRODUCED WATER BOOSTER PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-12,MECH,
G1,2046,PM-WPP-MEC WATER INJECTION BOOSTER PUMP B P3320B,N,WPP-P3320B,WPP-PRODUCED WATER BOOSTER PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-08,MECH,
G1,2047,PM-WPP-MEC WATER INJECTION BOOSTER PUMP C P3320C,N,WPP-P3320C,WPP-PRODUCED WATER BOOSTER PUMP C,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-12,MECH,
G1,2048,PM-WPP-MEC WATER INJECTION BOOSTER PUMP C P3320C,N,WPP-P3320C,WPP-PRODUCED WATER BOOSTER PUMP C,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-08,MECH,
G1,2049,HIGH PM-WPP-GAS GENERATOR EMISSION CHECK,N,WPP-MY6710,WPP-POWER GENERATION PACKAGE,EGMD,"ELECTRIC GENERATOR - ENGINE DRIVEN,E.G. DIESEL ENGINE,GAS ENGINE",EGMD-M02-01,MECH,NON SCE
G1,2050,PM-WPP-E&I SCALE INHIBITOR INJECTION PUMP P5321J,N,WPP-P5321J,WPP-SCALE INHIBITOR INJECTION PUMP J,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-03,E&I,
